trial,true_choice,predicted_choice,hit,nonhit,rating,origin_true_choice_probability,origin_posterior,origin_pred_probs,origin_entropy,origin_top1_hypothesis,origin_top1_probability,origin_top3_mass
846,3,3,1,0,6,0.8191042262700253,"{""42"": 0.999905506645406, ""48"": 1.836347477432502e-09, ""94"": 9.449151205367729e-05, ""106"": 6.089516246293038e-12}","[0.0468568628304985, 0.052046658048169776, 0.8191042262700253, 0.0819922528513065]",0.0009701788832985953,42,0.999905506645406,0.9999999999938072
847,2,2,1,0,6,0.5820073323991751,"{""42"": 0.9999002437947723, ""48"": 1.8596228870988856e-09, ""94"": 9.975434359976372e-05, ""106"": 1.9271769974598917e-12}","[0.04927124458795556, 0.5820073323991751, 0.353575814996844, 0.01514560801602517]",0.0010188054801630218,42,0.9999002437947723,0.9999999999979949
848,3,3,1,0,6,0.8805584885762981,"{""42"": 0.9999130576519644, ""48"": 1.9296187688255453e-09, ""94"": 8.694041652999241e-05, ""106"": 1.8055339739659063e-12}","[0.05683089275949887, 0.04524490658995669, 0.8805584885762981, 0.017365712074246278]",0.000899895232907768,42,0.9999130576519644,0.9999999999981132
849,4,4,1,0,6,0.6090215644438608,"{""42"": 0.999897327464228, ""48"": 1.4883207121689223e-09, ""94"": 0.00010267104483598985, ""106"": 2.5701727976395615e-12}","[0.23440503233862356, 0.03405556201292281, 0.12251784120459284, 0.6090215644438608]",0.0010456264512896303,42,0.999897327464228,0.9999999999973846
850,3,3,1,0,5,0.4515517449614883,"{""42"": 0.9999186411819403, ""48"": 2.4154891070786427e-10, ""94"": 8.135857465920788e-05, ""106"": 1.810838988917739e-12}","[0.0483003549169759, 0.41000985230240833, 0.4515517449614883, 0.09013804781912733]",0.0008474856678097361,42,0.9999186411819403,0.9999999999981484
851,4,4,1,0,5,0.5006043054073736,"{""42"": 0.9998326434136156, ""48"": 1.2268620829821846e-09, ""94"": 0.0001673553580200155, ""106"": 1.3951557253285483e-12}","[0.35708274351487607, 0.02899055196683738, 0.11332239911091309, 0.5006043054073736]",0.0016225880895872323,42,0.9998326434136156,0.9999999999984976
852,4,4,1,0,6,0.8879907169645447,"{""42"": 0.9999886443460814, ""48"": 1.5530798776099252e-09, ""94"": 1.1354097663636594e-05, ""106"": 3.1042257684113788e-12}","[0.006272694861576943, 0.05288316229784233, 0.05285342587603606, 0.8879907169645447]",0.00014066415728837049,42,0.9999886443460814,0.9999999999968249
853,2,2,1,0,6,0.811735293388628,"{""42"": 0.9999563055116795, ""48"": 8.667083233866854e-11, ""94"": 4.369439949774926e-05, ""106"": 2.0987135961887303e-12}","[0.042870059435913335, 0.811735293388628, 0.031059402695029353, 0.11433524448042907]",0.0004823126805738532,42,0.9999563055116795,0.9999999999978479
854,4,4,1,0,6,0.6779903365387538,"{""42"": 0.9999309028883044, ""48"": 3.904775722953641e-10, ""94"": 6.909671995633416e-05, ""106"": 1.2088428174573988e-12}","[0.14201238277137812, 0.010248327505562859, 0.16974895318430522, 0.6779903365387538]",0.0007310500233569725,42,0.9999309028883044,0.9999999999987383
855,4,4,1,0,6,0.49483858209675335,"{""42"": 0.9999345470238982, ""48"": 4.594071739959819e-11, ""94"": 6.545292933596357e-05}","[0.024165811652166965, 0.08281409673710302, 0.39818150951397674, 0.49483858209675335]",0.0006960372082865389,42,0.9999345470238982,0.9999999999991749
856,1,1,1,0,6,0.5246331198698875,"{""42"": 0.9999328494456131, ""48"": 1.6204426166796135e-11, ""94"": 6.715053741821073e-05}","[0.5246331198698875, 0.42304687452415307, 0.04351007369654324, 0.00880993190941617]",0.0007123696070352383,42,0.9999328494456131,0.9999999999992357
857,4,4,1,0,6,0.8177569164804888,"{""42"": 0.9999662028318765, ""48"": 1.4324731224636605e-10, ""94"": 3.379702344706631e-05, ""106"": 1.356004705285121e-12}","[0.09921077023125491, 0.04259942981135964, 0.040432883476896664, 0.8177569164804888]",0.00038174489758851447,42,0.9999662028318765,0.9999999999985709
858,1,4,0,1,6,0.41867353157186465,"{""42"": 0.9999395738854784, ""48"": 4.395042637273758e-11, ""94"": 6.0426069733992256e-05}","[0.41867353157186465, 0.09874363588576249, 0.02446958421081223, 0.45811324833156064]",0.000647409635833233,42,0.9999395738854784,0.9999999999991628
859,4,4,1,0,6,0.7605515924431715,"{""42"": 0.9999939504616695, ""48"": 2.0936960111702061e-10, ""94"": 6.049326860684872e-06, ""106"": 2.0035927813658834e-12}","[0.01685074719384578, 0.08869860256439015, 0.13389905779859249, 0.7605515924431715]",7.874031448805647e-05,42,0.9999939504616695,0.9999999999978998
860,1,3,0,1,5,0.44741974357720704,"{""42"": 0.9999735965329366, ""48"": 4.9089403666717926e-11, ""94"": 2.6403417122700985e-05}","[0.44741974357720704, 0.05382577221857984, 0.45948804916401575, 0.03926643504019732]",0.00030474958295562354,42,0.9999735965329366,0.9999999999991487
861,3,2,0,1,5,0.11984214119894307,"{""42"": 0.9999084838031793, ""48"": 3.9501574284478207e-10, ""94"": 9.15157997950972e-05, ""106"": 1.9114894518999733e-12}","[0.017389113205398335, 0.7942545791493323, 0.11984214119894307, 0.0685141664463262]",0.0009425259405181953,42,0.9999084838031793,0.9999999999979902
862,3,1,0,1,5,0.15985049984845334,"{""42"": 0.9982022040057131, ""48"": 1.2520162170294144e-08, ""55"": 3.6292449260005206e-12, ""94"": 0.001797783392814264, ""106"": 7.692804988367235e-11}","[0.6939150119974307, 0.030040490542289994, 0.15985049984845334, 0.11619399761182611]",0.013160558573200863,42,0.9982022040057131,0.9999999999186895
863,1,1,1,0,6,0.7120265920722885,"{""42"": 0.9984267518961317, ""48"": 9.297549321062103e-09, ""94"": 0.0015732387765763007, ""106"": 2.8934036042343367e-11}","[0.7120265920722885, 0.06889757389057162, 0.010394616582477187, 0.20868121745466262]",0.01172683926263115,42,0.9984267518961317,0.9999999999702573
864,3,3,1,0,6,0.8269631144001585,"{""42"": 0.9998085873339991, ""48"": 8.07451650650371e-10, ""94"": 0.0001914118559981214, ""106"": 2.5187041192641367e-12}","[0.13117710382319905, 0.02020837144654774, 0.8269631144001585, 0.02165141033009482]",0.0018301041321130197,42,0.9998085873339991,0.9999999999974489
865,1,1,1,0,5,0.8291022196871513,"{""42"": 0.9999309218347995, ""48"": 1.4427221652940916e-10, ""94"": 6.90780195662556e-05, ""106"": 1.3150414655418683e-12}","[0.8291022196871513, 0.14027416443521157, 0.010600505211024278, 0.020023110666612987]",0.0007308654388079412,42,0.9999309218347995,0.999999999998638
866,4,4,1,0,6,0.9229511009867006,"{""42"": 0.9999193140238744, ""48"": 1.8908844828674443e-10, ""94"": 8.068578624327122e-05}","[0.027554558422510506, 0.03587953333700229, 0.013614807253786564, 0.9229511009867006]",0.0008411463266307804,42,0.9999193140238744,0.9999999999992061
867,2,2,1,0,6,0.6592941646992654,"{""42"": 0.9999171609983877, ""48"": 1.229148589569309e-10, ""94"": 8.283887762437753e-05, ""106"": 1.0591806943105218e-12}","[0.261770221674126, 0.6592941646992654, 0.07169564526525196, 0.007239968361356675]",0.0008614089628419424,42,0.9999171609983877,0.999999999998927
868,1,1,1,0,6,0.7864892278379928,"{""42"": 0.9999556430483297, ""48"": 1.8360663446906947e-10, ""94"": 4.435676699229892e-05, ""106"": 1.0625722045344991e-12}","[0.7864892278379928, 0.05155007010722457, 0.1445021194202582, 0.01745858263452453]",0.0004889588689637632,42,0.9999556430483297,0.9999999999989287
869,3,2,0,1,5,0.30407450411646864,"{""42"": 0.9999818339697797, ""48"": 2.0749755916201565e-10, ""94"": 1.8165821329146936e-05, ""106"": 1.3743105575714212e-12}","[0.013803654607978322, 0.5075037075736195, 0.30407450411646864, 0.17461813370193374]",0.00021646806637591308,42,0.9999818339697797,0.9999999999986064
870,2,2,1,0,6,0.7645450774573872,"{""42"": 0.999951134601111, ""48"": 3.844486819737231e-10, ""94"": 4.886501184403012e-05, ""106"": 2.5283792436619262e-12}","[0.14550936614785062, 0.7645450774573872, 0.014929447575156917, 0.07501610881960528]",0.000533928653237605,42,0.999951134601111,0.9999999999974036
871,2,2,1,0,6,0.9808992742404781,"{""42"": 0.9999762368322908, ""48"": 2.6162019997761854e-10, ""94"": 2.3762904377652042e-05, ""106"": 1.7049236741178776e-12}","[0.0066730950059585535, 0.9808992742404781, 0.006115986112064819, 0.006311644641498576]",0.0002767814918531972,42,0.9999762368322908,0.9999999999982886
872,3,3,1,0,5,0.5748973065887801,"{""42"": 0.9999547045351187, ""48"": 3.3505158973979167e-10, ""94"": 4.529512797604039e-05, ""106"": 1.8437300575615826e-12}","[0.05461519966125036, 0.2436428808174739, 0.5748973065887801, 0.12684461293249563]",0.0004983577593949969,42,0.9999547045351187,0.9999999999981463
873,2,2,1,0,6,0.8163596051705362,"{""42"": 0.999982702731947, ""48"": 5.0438265664984527e-11, ""94"": 1.7297215946141256e-05, ""106"": 1.658802867764454e-12}","[0.05713777353071992, 0.8163596051705362, 0.010063798966253389, 0.11643882233249046]",0.0002069617270715488,42,0.999982702731947,0.9999999999983314
874,4,4,1,0,6,0.875059908321758,"{""42"": 0.9999677376177241, ""48"": 1.3089926319182006e-10, ""94"": 3.226225054222631e-05}","[0.030496616250102273, 0.0038277824532063414, 0.09061569297493349, 0.875059908321758]",0.0003659085646855926,42,0.9999677376177241,0.9999999999991656
875,1,1,1,0,6,0.8098387483339258,"{""42"": 0.9999662588236896, ""48"": 1.100674052468345e-10, ""94"": 3.374106523696053e-05}","[0.8098387483339258, 0.0911545709931053, 0.08724104081534885, 0.011765639857619985]",0.0003811679875650825,42,0.9999662588236896,0.999999999998994
876,1,1,1,0,4,0.4906228859471286,"{""42"": 0.9999583778623412, ""48"": 1.5756372767237025e-10, ""94"": 4.162197957926933e-05}","[0.4906228859471286, 0.3159595201244133, 0.10551842807135225, 0.0878991658571059]",0.00046146084637122394,42,0.9999583778623412,0.9999999999994842
877,2,2,1,0,6,0.8470961049508283,"{""42"": 0.9999918678399436, ""48"": 1.0612592079549602e-10, ""94"": 8.132053052463558e-06}","[0.1072583274375932, 0.8470961049508283, 0.041424443446527064, 0.004221124165051425]",0.00010343978764259505,42,0.9999918678399436,0.999999999999122
878,3,3,1,0,6,0.8866624864217003,"{""42"": 0.9999795064628457, ""48"": 1.6637430208972762e-10, ""94"": 2.0493370018384356e-05}","[0.06148599595701631, 0.0049863813876062524, 0.8866624864217003, 0.046865136233677156]",0.00024173140864052107,42,0.9999795064628457,0.9999999999992384
879,3,3,1,0,6,0.8952457216073844,"{""42"": 0.9999683685731146, ""48"": 1.5260527764043659e-10, ""94"": 3.163127358611009e-05}","[0.055727308762605454, 0.018372286141739417, 0.8952457216073844, 0.030654683488270797]",0.00035937754297461235,42,0.9999683685731146,0.9999999999993059
880,3,3,1,0,6,0.8764763441067656,"{""42"": 0.999967128092738, ""48"": 6.547998814091735e-11, ""94"": 3.287184086192518e-05}","[0.010394706398039747, 0.02474290840620038, 0.8764763441067656, 0.08838604108899419]",0.0003722054623078592,42,0.999967128092738,0.9999999999990798
881,4,4,1,0,4,0.5699479682407684,"{""42"": 0.9999756988208158, ""48"": 1.270198124697617e-11, ""94"": 2.4301165370054886e-05, ""106"": 1.1002494028278722e-12}","[0.3432980398062143, 0.03620830307557276, 0.05054568887744454, 0.5699479682407684]",0.0002825007812132712,42,0.9999756988208158,0.9999999999988878
882,3,3,1,0,5,0.5348319100945246,"{""42"": 0.9999948708350077, ""48"": 6.858121284550942e-11, ""94"": 5.129094841204026e-06, ""106"": 1.5515278350156817e-12}","[0.013777405802064543, 0.3614732384466242, 0.5348319100945246, 0.08991744565678668]",6.760615663317175e-05,42,0.9999948708350077,0.9999999999984301
883,1,1,1,0,6,0.9701991731857429,"{""42"": 0.9999885445837503, ""48"": 5.006448599976407e-11, ""94"": 1.145536538233916e-05}","[0.9701991731857429, 0.017356036777397804, 0.009371677058669906, 0.0030731129781893366]",0.00014178485207897413,42,0.9999885445837503,0.9999999999991972
884,1,1,1,0,6,0.4789098219005615,"{""42"": 0.9999813281185391, ""48"": 8.763411258562235e-11, ""94"": 1.8671792789693375e-05, ""106"": 1.0251540317843888e-12}","[0.4789098219005615, 0.04223394362411032, 0.017711966209896072, 0.46114426826543203]",0.0002219815171746629,42,0.9999813281185391,0.9999999999989629
885,3,3,1,0,6,0.9071727417772135,"{""42"": 0.9999869223243854, ""48"": 1.2603734029318124e-10, ""94"": 1.3077548198414914e-05, ""106"": 1.3707351314355967e-12}","[0.025309608425821372, 0.0076371924424659164, 0.9071727417772135, 0.0598804573544993]",0.0001601324780849662,42,0.9999869223243854,0.9999999999986211
886,1,1,1,0,6,0.8838820849721862,"{""42"": 0.9999806045698676, ""48"": 1.1710933934108654e-10, ""94"": 1.939531231845982e-05}","[0.8838820849721862, 0.08031244864884313, 0.003392462698382338, 0.032413003680588325]",0.0002298463718580834,42,0.9999806045698676,0.9999999999992953
887,3,3,1,0,6,0.5790484816994723,"{""42"": 0.9999820669612247, ""48"": 1.1164549964964611e-10, ""94"": 1.7932926314881734e-05}","[0.016966017758306327, 0.3304058760217605, 0.5790484816994723, 0.07357962452046085]",0.00021392211677184655,42,0.9999820669612247,0.9999999999991851
888,1,1,1,0,6,0.8774324853180802,"{""42"": 0.9999944365357971, ""48"": 1.39063417744799e-11, ""94"": 5.5634492709135955e-06, ""106"": 1.018912138384824e-12}","[0.8774324853180802, 0.07790109110993244, 0.04099878016207418, 0.0036676434099133307]",7.287762347776243e-05,42,0.9999944365357971,0.9999999999989744
889,2,2,1,0,6,0.9383230143475245,"{""42"": 0.9999904488790894, ""48"": 4.6405731515037684e-11, ""94"": 9.551073535839112e-06}","[0.02984756599396675, 0.9383230143475245, 0.02823300377205562, 0.0035964158864530897]",0.00011995169947751576,42,0.9999904488790894,0.999999999999031
890,2,2,1,0,6,0.45363716914840896,"{""42"": 0.9999866342974952, ""48"": 7.494433811065694e-11, ""94"": 1.3365626515498821e-05, ""106"": 1.0405045883254217e-12}","[0.14863257114630476, 0.45363716914840896, 0.014950824280966574, 0.3827794354243196]",0.00016336746779026582,42,0.9999866342974952,0.9999999999989552
891,4,4,1,0,6,0.6324144115147371,"{""42"": 0.9999945267495861, ""48"": 8.323911535787893e-11, ""94"": 5.473166007690626e-06, ""106"": 1.1648579729189887e-12}","[0.012347126677390357, 0.01080077203841655, 0.3444376897694559, 0.6324144115147371]",7.178618131814681e-05,42,0.9999945267495861,0.9999999999988329
892,2,2,1,0,6,0.49752347852616596,"{""42"": 0.9999943181715357, ""48"": 1.0752958053778276e-10, ""94"": 5.681719991467485e-06}","[0.45584026190679805, 0.49752347852616596, 0.037173894178709546, 0.009462365388326411]",7.430957835431618e-05,42,0.9999943181715357,0.9999999999990568
893,3,3,1,0,6,0.6796014176235905,"{""42"": 0.9999900855885295, ""48"": 9.459501472275921e-11, ""94"": 9.914316036531902e-06}","[0.2507606555560461, 0.02713261601432823, 0.6796014176235905, 0.04250531080603518]",0.00012414466647052644,42,0.9999900855885295,0.9999999999991611
894,1,1,1,0,6,0.5739642096604124,"{""42"": 0.9999968255562955, ""48"": 3.7797205583380814e-12, ""94"": 3.174438867241031e-06, ""106"": 1.0529731092186122e-12}","[0.5739642096604124, 0.03493195680881416, 0.37621890185849666, 0.014884931672276726]",4.336416858572661e-05,42,0.9999968255562955,0.9999999999989425
895,2,2,1,0,6,0.9181677015034718,"{""42"": 0.9999943943091831, ""48"": 2.7033696643495148e-11, ""94"": 5.605663138877658e-06}","[0.025735592800334377, 0.9181677015034718, 0.05068089822949735, 0.005415807466696461]",7.338853410616828e-05,42,0.9999943943091831,0.9999999999993557
896,2,2,1,0,5,0.7847925145661152,"{""42"": 0.9999922133712352, ""48"": 5.1237811444900106e-11, ""94"": 7.786576688647829e-06}","[0.03460876368400867, 0.7847925145661152, 0.1458012806256931, 0.03479744112418303]",9.938218805766568e-05,42,0.9999922133712352,0.9999999999991617
897,4,4,1,0,6,0.9630457861721078,"{""42"": 0.9999966037232666, ""48"": 4.6594355989616995e-11, ""94"": 3.3962291533982647e-06}","[0.01521328974162244, 0.0035995205625799697, 0.018141403523689734, 0.9630457861721078]",4.616559337037396e-05,42,0.9999966037232666,0.9999999999990143
898,2,2,1,0,5,0.4880028887819452,"{""42"": 0.9999942690883605, ""48"": 4.42222463161229e-11, ""94"": 5.730866379536443e-06, ""106"": 1.0354041838417972e-12}","[0.20028614474539191, 0.4880028887819452, 0.08784103367672998, 0.22386993279593284]",7.49014942923801e-05,42,0.9999942690883605,0.9999999999989624
899,3,3,1,0,6,0.9342498151888339,"{""42"": 0.9999984296471773, ""48"": 2.264294487221766e-11, ""94"": 1.570329207489681e-06}","[0.006258022398979563, 0.021148343571038737, 0.9342498151888339, 0.03834381884114784]",2.2557166778120768e-05,42,0.9999984296471773,0.9999999999990278
900,3,3,1,0,4,0.7235791704483832,"{""42"": 0.9999954596203217, ""48"": 4.10126464671869e-11, ""94"": 4.540337872676734e-06}","[0.14519266030838868, 0.06628579275272051, 0.7235791704483832, 0.0649423764905078]",6.039892050390563e-05,42,0.9999954596203217,0.999999999999207
901,1,1,1,0,6,0.9396101218599904,"{""42"": 0.9999938183903017, ""48"": 4.396808925687005e-11, ""94"": 6.181565555044201e-06}","[0.9396101218599904, 0.05288647175860037, 0.004123780978227479, 0.0033796254031817088]",8.032396442186291e-05,42,0.9999938183903017,0.9999999999998248
902,4,4,1,0,6,0.9087474001944982,"{""42"": 0.9999942286259456, ""48"": 5.254477186962679e-11, ""94"": 5.771320992426756e-06}","[0.014146277605813617, 0.015825159602453908, 0.061281162597234255, 0.9087474001944982]",7.538980753704925e-05,42,0.9999942286259456,0.9999999999994827
903,3,2,0,1,4,0.2403710048915871,"{""42"": 0.9999928542734233, ""94"": 7.145725217722647e-06}","[0.025755696002846336, 0.5913402024686825, 0.2403710048915871, 0.14253309663688402]",9.181541036878367e-05,42,0.9999928542734233,0.999999999999555
904,1,1,1,0,5,0.9026664852397764,"{""42"": 0.9998471862518915, ""48"": 2.772985513642029e-10, ""94"": 0.00015281347059275778}","[0.9026664852397764, 0.047693755360508475, 0.037745526342508925, 0.011894233057206147]",0.0014954720347908305,42,0.9998471862518915,0.9999999999997827
905,4,1,0,1,5,0.19897980474717078,"{""42"": 0.9999807011279578, ""48"": 7.78570259844174e-11, ""94"": 1.929879373175461e-05}","[0.6696935263636938, 0.03575562756280022, 0.09557104132633516, 0.19897980474717078]",0.00022879794805766057,42,0.9999807011279578,0.9999999999995466
906,1,1,1,0,6,0.6535267818596415,"{""42"": 0.9998829904096569, ""48"": 3.972407323090092e-09, ""94"": 0.00011700555272849308, ""106"": 6.477123061609628e-11}","[0.6535267818596415, 0.06496902136981682, 0.014533466544688435, 0.26697073022585316]",0.0011763662211952749,42,0.9998829904096569,0.9999999999347927
907,3,3,1,0,5,0.5954259324562139,"{""42"": 0.9999790658226737, ""48"": 1.9824220527053172e-10, ""94"": 2.0933978576818266e-05}","[0.008976239298437529, 0.1532473051809633, 0.5954259324562139, 0.2423505230643853]",0.0002464839537140732,42,0.9999790658226737,0.9999999999994927
908,1,1,1,0,4,0.4386913289254868,"{""42"": 0.999993198234608, ""48"": 3.67427256064863e-11, ""94"": 6.801728203648458e-06}","[0.4386913289254868, 0.1994871223351617, 0.027873688503817533, 0.33394786023553397]",8.773187055802933e-05,42,0.999993198234608,0.9999999999995544
909,4,4,1,0,6,0.604675184442343,"{""42"": 0.9999984703923377, ""48"": 3.6296200383760865e-11, ""94"": 1.529570611646942e-06}","[0.013011076387379106, 0.04304224226358195, 0.3392714969066959, 0.604675184442343]",2.2012251344171955e-05,42,0.9999984703923377,0.9999999999992455
910,2,2,1,0,6,0.6745391078709181,"{""42"": 0.999997713718708, ""48"": 5.904174194738766e-11, ""94"": 2.286221586838822e-06}","[0.06400255738391163, 0.6745391078709181, 0.24809933741201426, 0.013358997333156186]",3.1982528606136456e-05,42,0.999997713718708,0.9999999999993366
911,4,4,1,0,6,0.7750743027263425,"{""42"": 0.9999982529197277, ""48"": 5.1013000764658896e-11, ""94"": 1.7470285048273918e-06}","[0.07971305504149492, 0.010404664630185422, 0.13480797760197713, 0.7750743027263425]",2.490970375683057e-05,42,0.9999982529197277,0.9999999999992455
912,4,4,1,0,6,0.8976014476678972,"{""42"": 0.9999968175044904, ""48"": 1.1926347010850082e-11, ""94"": 3.1824830803702255e-06}","[0.012866957684987657, 0.06737499036044069, 0.022156604286674417, 0.8976014476678972]",4.346619438240883e-05,42,0.9999968175044904,0.9999999999994972
913,2,2,1,0,6,0.6041836287373908,"{""42"": 0.999994688962068, ""48"": 4.7305771566803104e-12, ""94"": 5.311032717337078e-06}","[0.12372911742963334, 0.6041836287373908, 0.031424583041505326, 0.24066267079147055]",6.981749982993962e-05,42,0.999994688962068,0.9999999999995159
914,4,4,1,0,4,0.8399985568263706,"{""42"": 0.9999989835198636, ""48"": 1.0748899105626141e-11, ""94"": 1.0164687167056241e-06}","[0.08383175252107276, 0.03872610357041743, 0.037443587082139164, 0.8399985568263706]",1.5043200608247853e-05,42,0.9999989835198636,0.9999999999993292
915,2,2,1,0,6,0.7518752828565938,"{""42"": 0.9999971182773991, ""48"": 5.217792056715062e-12, ""94"": 2.881716813418043e-06}","[0.09162795251508114, 0.7518752828565938, 0.11794498225988433, 0.03855178236844077]",3.96442897294736e-05,42,0.9999971182773991,0.9999999999994303
916,3,3,1,0,6,0.9690583014867603,"{""42"": 0.9999988301368109, ""48"": 1.0069138096611704e-11, ""94"": 1.1698524245449791e-06}","[0.0028987920088635335, 0.0025319188557220863, 0.9690583014867603, 0.025510987648654067]",1.714872180983361e-05,42,0.9999988301368109,0.9999999999993047
917,4,4,1,0,6,0.9316547218249309,"{""42"": 0.9999973947622145, ""48"": 1.3066492709539092e-11, ""94"": 2.605223980878269e-06}","[0.009970909088537927, 0.04106764993203003, 0.017306719154501105, 0.9316547218249309]",3.61035313293503e-05,42,0.9999973947622145,0.9999999999992619
918,3,3,1,0,6,0.9522521949643906,"{""42"": 0.9999970843878695, ""48"": 1.0181714332910691e-11, ""94"": 2.9156011960033515e-06}","[0.01522123128015712, 0.00678812878084133, 0.9522521949643906, 0.025738444974611033]",4.00764907307007e-05,42,0.9999970843878695,0.9999999999992473
919,2,2,1,0,6,0.9597872936588561,"{""42"": 0.9999960350058132, ""48"": 1.7289288319993772e-11, ""94"": 3.964976193679067e-06}","[0.01657503792079764, 0.9597872936588561, 0.00457699964765727, 0.019060668772689103]",5.3281850819674094e-05,42,0.9999960350058132,0.9999999999992962
920,3,3,1,0,5,0.6407935564962121,"{""42"": 0.9999963269288087, ""48"": 2.3245049905535117e-11, ""94"": 3.6730472056153e-06}","[0.10939912414415873, 0.03734692467234875, 0.6407935564962121, 0.21246039468728062]",4.963996292156147e-05,42,0.9999963269288087,0.9999999999992594
921,1,1,1,0,5,0.6139192879027504,"{""42"": 0.99999924067883, ""94"": 7.59320093997129e-07}","[0.6139192879027504, 0.09115837222156262, 0.08806717786261092, 0.20685516201307613]",1.1458811007193916e-05,42,0.99999924067883,0.9999999999996472
922,2,2,1,0,6,0.7663081491294805,"{""42"": 0.999998210327267, ""48"": 2.745160168042567e-12, ""94"": 1.7896698605772804e-06}","[0.03528592433171937, 0.7663081491294805, 0.1570991855618926, 0.041306740976907466]",2.5473307206414778e-05,42,0.999998210327267,0.9999999999998727
923,4,4,1,0,6,0.693225777188562,"{""42"": 0.9999990894363351, ""48"": 6.228442641207353e-12, ""94"": 9.105570458395289e-07}","[0.15186584317816096, 0.012281741019835141, 0.14262663861344194, 0.693225777188562]",1.3575863630129604e-05,42,0.9999990894363351,0.9999999999996094
924,2,2,1,0,6,0.8814143565165289,"{""42"": 0.9999994154045884, ""48"": 1.0480097157534993e-11, ""94"": 5.845844104186226e-07}","[0.05065257011006062, 0.8814143565165289, 0.005229620088466228, 0.06270345328494428]",8.975043565258117e-06,42,0.9999994154045884,0.9999999999994789
925,3,3,1,0,4,0.6198463553672944,"{""42"": 0.9999988003762208, ""48"": 1.2812360613311922e-11, ""94"": 1.1996105362489597e-06}","[0.12686507776010233, 0.14627067889309284, 0.6198463553672944, 0.10701788797951053]",1.755486323426676e-05,42,0.9999988003762208,0.9999999999995693
926,4,4,1,0,6,0.6560605051708532,"{""42"": 0.9999996155738832, ""94"": 3.8442541573163593e-07}","[0.025673930212132847, 0.2589953548678331, 0.05927020974918094, 0.6560605051708532]",6.0629922354800145e-06,42,0.9999996155738832,0.9999999999998436
927,4,4,1,0,6,0.9626929107566825,"{""42"": 0.9999996479002476, ""48"": 2.0134174399258698e-12, ""94"": 3.5209714258905243e-07}","[0.004354241650434781, 0.0067343625114789285, 0.02621848508140389, 0.9626929107566825]",5.584108453366321e-06,42,0.9999996479002476,0.9999999999994036
928,1,4,0,1,5,0.21725658931614897,"{""42"": 0.9999994272144571, ""48"": 5.247860013779026e-12, ""94"": 5.727796891035423e-07}","[0.21725658931614897, 0.19260551480693733, 0.018405164428335875, 0.5717327314485777]",8.805366414846462e-06,42,0.9999994272144571,0.9999999999993942
929,4,4,1,0,5,0.7083812788139003,"{""42"": 0.9999754100671236, ""48"": 1.9667269528309457e-10, ""94"": 2.4589735635200895e-05}","[0.02513952840044217, 0.06398638619526126, 0.20249280659039623, 0.7083812788139003]",0.00028556936830577244,42,0.9999754100671236,0.9999999999994316
930,2,2,1,0,6,0.9695916153251389,"{""42"": 0.9999970609701939, ""94"": 2.939029247446994e-06}","[0.01364556412108693, 0.9695916153251389, 0.004092906862142107, 0.012669913691632036]",4.037472443003593e-05,42,0.9999970609701939,0.9999999999998828
931,4,4,1,0,4,0.5313237750436433,"{""42"": 0.9999983562126931, ""48"": 3.30952926947528e-12, ""94"": 1.6437836684894528e-06}","[0.16038091835798093, 0.03605345140016405, 0.27224185519821187, 0.5313237750436433]",2.3536631890093326e-05,42,0.9999983562126931,0.9999999999996712
932,1,1,1,0,6,0.9197260828540254,"{""42"": 0.9999996169164662, ""48"": 6.296818466317901e-12, ""94"": 3.830768510554596e-07}","[0.9197260828540254, 0.0341834151169862, 0.04233913491248872, 0.0037513671164997376]",6.043228939523674e-06,42,0.9999996169164662,0.9999999999996141
933,1,1,1,0,6,0.8344784088069881,"{""42"": 0.9999992784673383, ""48"": 7.276928299147334e-12, ""94"": 7.215249340932336e-07}","[0.8344784088069881, 0.046321944607914736, 0.019615550770279388, 0.0995840958148177]",1.0925464509588821e-05,42,0.9999992784673383,0.9999999999995494
934,1,1,1,0,6,0.9694314050971691,"{""42"": 0.9999989281947818, ""48"": 6.718950672086303e-12, ""94"": 1.0717983243368893e-06}","[0.9694314050971691, 0.02064873181953341, 0.0043971846398473576, 0.005522678443450093]",1.5805107439240246e-05,42,0.9999989281947818,0.999999999999825
935,4,2,0,1,4,0.25134632206314533,"{""42"": 0.9999989703813669, ""48"": 7.665653186254558e-12, ""94"": 1.0296106270666399e-06}","[0.03840677570416474, 0.5802766994950042, 0.1299702027376859, 0.25134632206314533]",1.5224375812110066e-05,42,0.9999989703813669,0.9999999999996596
936,3,3,1,0,6,0.9361948927217913,"{""42"": 0.9999948087306084, ""48"": 2.3359066033497373e-10, ""94"": 5.1910222525824e-06, ""106"": 1.3543560878051728e-11}","[0.03604906354429931, 0.006854938402937748, 0.9361948927217913, 0.020901105330971566]",6.83641445766578e-05,42,0.9999948087306084,0.9999999999864517
937,4,4,1,0,4,0.5302853915336252,"{""42"": 0.9999984128970025, ""48"": 6.475078698684872e-12, ""94"": 1.5870949293466539e-06, ""106"": 1.592462349521334e-12}","[0.022706568656039205, 0.11271527910157332, 0.33429276070876224, 0.5302853915336252]",2.27807510983753e-05,42,0.9999984128970025,0.9999999999984069
