rank,stream_index,run_index,error,subject_id,plot_path
4000,5427,5427,0.10100131994152196,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
4001,4454,4454,0.101001701602888,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
4002,6513,6513,0.10100916969451389,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
4003,5158,5158,0.10101456114707398,116,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_116_trajectory_accuracy.png
1,2903,2903,0.0921924989983813,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
2,5814,5814,0.09288846152135175,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
3,3978,3978,0.09320512215233469,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
4,1426,1426,0.09343951922518635,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
100,4311,4311,0.09684071689173847,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
101,598,598,0.0968515336968734,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
102,1483,1483,0.09685972476402359,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
103,6510,6510,0.09692986227507844,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
1000,1125,1125,0.10895743058394125,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
1001,5153,5153,0.10897917561074986,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
1002,4769,4769,0.10898333247971861,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
1003,2277,2277,0.10898334306187929,109,results/state-based-grid-result/pmh/cond1_subjectwise_hyper_best/plots/trajectory_accuracy/subject_109_trajectory_accuracy.png
